addressLine1,city,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,ownerOccupied,latest_assessment_value,has_cooling,has_garage,has_pool,unit_count,floor_count,exterior_type,roof_type,latest_property_tax,target_price,property_age,price_per_sqft,lot_to_building_ratio,bed_bath_ratio
1882 Nw 83rd Ter,Miami,33147,25.850538,-80.22913,Single Family,2.0,1.0,965.0,5000.0,1958.0,True,39088.0,False,True,False,1,1.0,Concrete Block,Other,816.0,39088.0,67.0,40.505699481865285,5.181347150259067,2.0
1888 Nw 71st St,Miami,33147,25.838812,-80.22888,Single Family,3.0,1.0,930.0,7680.0,1950.0,True,71309.0,False,False,False,1,1.0,Concrete Block,Other,1296.0,71309.0,75.0,76.6763440860215,8.258064516129032,3.0
1912 Nw 68th St,Miami,33147,25.835659,-80.229352,Single Family,2.0,1.0,1006.0,4500.0,1954.0,True,65938.0,False,True,False,1,1.0,Concrete Block,Other,1248.0,65938.0,71.0,65.54473161033798,4.473161033797217,2.0
1912 Nw 83rd Ter,Miami,33147,25.850515,-80.230033,Single Family,3.0,2.0,924.0,5162.0,1951.0,True,38829.0,False,False,False,1,1.0,Concrete Block,Other,2017.0,38829.0,74.0,42.02272727272727,5.586580086580087,1.5
1919 Nw 66th St,Miami,33147,25.834831,-80.229443,Single Family,3.0,1.0,928.0,4500.0,1950.0,True,249484.0,False,False,False,1,1.0,Concrete Block,Other,4947.0,249484.0,75.0,268.8405172413793,4.849137931034483,3.0
1927 Nw 64th St,Miami,33147,25.833679,-80.229564,Single Family,2.0,1.0,1030.0,6950.0,1949.0,False,331125.0,False,False,False,1,1.0,Concrete Block,Other,6331.0,331125.0,76.0,321.4805825242718,6.747572815533981,2.0
1930 Nw 93rd St,Miami,33147,25.858691,-80.230305,Single Family,2.0,1.0,924.0,7770.0,1954.0,True,301985.0,False,False,False,1,1.0,Concrete Block,Other,4134.0,301985.0,71.0,326.8235930735931,8.409090909090908,2.0
1936 Nw 72nd St,Miami,33147,25.840156,-80.230111,Single Family,3.0,2.0,870.0,7500.0,1940.0,True,46994.0,False,False,False,2,1.0,Concrete Block,Other,1124.0,46994.0,85.0,54.01609195402299,8.620689655172415,1.5
1939 Nw 81st Ter,Miami,33147,25.849037,-80.230707,Single Family,3.0,1.0,840.0,6675.0,1958.0,True,38186.0,False,False,False,1,1.0,Concrete Block,Other,727.0,38186.0,67.0,45.45952380952381,7.946428571428571,3.0
1947 Nw 88th St,Miami,33147,25.854969,-80.230406,Single Family,2.0,1.0,822.0,10991.0,1961.0,True,55895.0,False,False,False,1,1.0,Concrete Block,Other,4800.0,55895.0,64.0,67.99878345498783,13.371046228710462,2.0
1955 Nw 81st Ter,Miami,33147,25.849,-80.231334,Single Family,2.0,1.0,918.0,3916.0,1954.0,True,249124.0,False,False,False,1,1.0,Concrete Block,Other,3728.0,249124.0,71.0,271.3769063180828,4.265795206971678,2.0
2010 Nw 96th St,Miami,33147,25.862185,-80.231309,Single Family,3.0,1.0,967.0,7000.0,1957.0,True,293507.0,False,False,False,1,1.0,Concrete Block,Other,5005.0,293507.0,68.0,303.5232678386763,7.238883143743537,3.0
2030 Nw 96th St,Miami,33147,25.862166,-80.231611,Single Family,3.0,1.0,967.0,7000.0,1957.0,True,40569.0,False,False,False,1,1.0,Concrete Block,Other,790.0,40569.0,68.0,41.95346432264736,7.238883143743537,3.0
2030 Nw 97th St,Miami,33147,25.863069,-80.231633,Single Family,2.0,1.0,936.0,7000.0,1952.0,False,279155.0,False,False,False,1,1.0,Concrete Block,Other,5007.0,279155.0,73.0,298.24252136752136,7.478632478632479,2.0
2100 Nw 76th St,Miami,33147,25.843842,-80.231587,Single Family,2.0,1.0,981.0,4500.0,1965.0,False,260312.0,False,False,False,1,1.0,Concrete Block,Other,3690.0,260312.0,60.0,265.35372069317026,4.587155963302752,2.0
2100 Nw 92nd St,Miami,33147,25.857901,-80.232152,Single Family,2.0,1.0,937.0,7875.0,1950.0,True,49676.0,False,False,False,1,1.0,Concrete Block,Other,1149.0,49676.0,75.0,53.016008537886876,8.404482390608324,2.0
2103 Nw 83rd St,Miami,33147,25.850227,-80.231858,Single Family,2.0,1.0,928.0,6233.0,1944.0,False,301786.0,False,False,False,1,1.0,Concrete Block,Other,3770.0,301786.0,81.0,325.20043103448273,6.716594827586207,2.0
2123 Nw 63rd St,Miami,33147,25.832707,-80.231434,Single Family,2.0,1.0,919.0,6435.0,1946.0,True,51780.0,False,False,False,1,1.0,Concrete Block,Other,1005.0,51780.0,79.0,56.34385201305767,7.002176278563656,2.0
2146 Nw 96th Ter,Miami,33147,25.862539,-80.23316,Single Family,2.0,1.0,970.0,7100.0,1954.0,True,259894.0,False,False,False,1,1.0,Concrete Block,Other,5117.0,259894.0,71.0,267.9319587628866,7.319587628865979,2.0
1921 Nw 66th St,Miami,33147,25.834826,-80.229608,Single Family,3.0,1.0,1058.0,4500.0,1939.0,True,46284.0,False,False,False,1,1.0,Concrete Block,Other,995.0,46284.0,86.0,43.746691871455575,4.253308128544424,3.0
1955 Nw 85th St,Miami,33147,25.852099,-80.230781,Single Family,2.0,2.0,991.0,4350.0,1934.0,True,275125.0,False,False,False,1,1.0,Concrete Block,Other,5390.0,275125.0,91.0,277.62361251261353,4.389505549949546,1.0
2012 Nw 68th Ter,Miami,33147,25.836341,-80.230409,Single Family,2.0,1.0,1060.0,6950.0,1948.0,True,323080.0,False,False,False,1,1.0,Concrete Block,Other,4132.0,323080.0,77.0,304.79245283018867,6.556603773584905,2.0
2021 Nw 96th St,Miami,33147,25.86271,-80.231455,Single Family,2.0,1.0,1060.0,7000.0,1953.0,True,36297.0,False,False,False,1,1.0,Concrete Block,Other,904.0,36297.0,72.0,34.24245283018868,6.60377358490566,2.0
2100 Nw 96th Ter,Miami,33147,25.862567,-80.232261,Single Family,3.0,1.0,1064.0,11966.0,1954.0,True,63513.0,False,False,False,1,1.0,Concrete Block,Other,1242.0,63513.0,71.0,59.692669172932334,11.246240601503759,3.0
2121 Nw 83rd Ter,Miami,33147,25.85084,-80.232081,Single Family,3.0,2.0,1066.0,5395.0,1958.0,True,46447.0,False,True,False,1,1.0,Concrete Block,Other,1080.0,46447.0,67.0,43.571294559099435,5.060975609756097,1.5
2125 Nw 82nd St,Miami,33147,25.849564,-80.232555,Single Family,2.0,1.0,1008.0,5280.0,1957.0,True,40467.0,False,False,False,1,1.0,Concrete Block,Other,792.0,40467.0,68.0,40.145833333333336,5.238095238095238,2.0
2130 Nw 99th St,Miami,33147,25.864462,-80.232792,Single Family,4.0,1.0,1029.0,5500.0,1947.0,False,264953.0,False,False,False,1,1.0,Concrete Block,Other,3312.0,264953.0,78.0,257.48590864917395,5.344995140913508,4.0
2131 Nw 105th St,Miami,33147,25.870443,-80.232979,Single Family,2.0,1.0,1034.0,8940.0,1951.0,True,66389.0,False,False,False,1,1.0,Concrete Block,Other,976.0,66389.0,74.0,64.20599613152805,8.646034816247582,2.0
2131 Nw 65th St,Miami,33147,25.834137,-80.231607,Single Family,2.0,1.0,880.0,6950.0,1960.0,True,313350.0,False,False,False,1,1.0,Concrete Block,Other,3995.0,313350.0,65.0,356.07954545454544,7.8977272727272725,2.0
2134 Nw 86th St,Miami,33147,25.852269,-80.232845,Single Family,3.0,1.0,1014.0,4298.0,1978.0,False,266227.0,False,False,False,1,1.0,Concrete Block,Other,3428.0,266227.0,47.0,262.55128205128204,4.238658777120316,3.0
2144 Nw 86th Ter,Miami,33147,25.852898,-80.23273,Single Family,2.0,1.0,1116.0,4350.0,1952.0,True,36014.0,False,True,False,1,1.0,Concrete Block,Other,757.0,36014.0,73.0,32.270609318996414,3.8978494623655915,2.0
2215 Nw 98th St,Miami,33147,25.864097,-80.234682,Single Family,2.0,1.0,906.0,8250.0,1952.0,False,203095.0,False,False,False,1,1.0,Concrete Block,Other,3944.0,203095.0,73.0,224.16666666666666,9.105960264900663,2.0
2240 Nw 86th Ter,Miami,33147,25.852834,-80.23476,Single Family,2.0,1.0,923.0,4238.0,1949.0,True,124107.0,False,False,False,1,1.0,Concrete Block,Other,2864.0,124107.0,76.0,134.46045503791981,4.591549295774648,2.0
2245 Nw 104th Ter,Miami,33147,25.869956,-80.235336,Single Family,2.0,1.0,816.0,5400.0,1948.0,True,54403.0,False,False,False,1,1.0,Concrete Block,Other,929.0,54403.0,77.0,66.6703431372549,6.617647058823529,2.0
2251 Nw 81st Ter,Miami,33147,25.848887,-80.234809,Single Family,2.0,1.0,972.0,5040.0,1947.0,True,286460.0,False,False,False,1,1.0,Concrete Block,Other,6255.0,286460.0,78.0,294.7119341563786,5.185185185185185,2.0
2251 Nw 93rd Ter,Miami,33147,25.859687,-80.23518,Single Family,2.0,1.0,938.0,8056.0,1951.0,True,325299.0,False,True,False,1,1.0,Concrete Block,Other,6234.0,325299.0,74.0,346.80063965884864,8.588486140724946,2.0
2268 Nw 92nd St,Miami,33147,25.857707,-80.235382,Single Family,3.0,1.0,928.0,4260.0,1948.0,True,215676.0,False,False,False,1,1.0,Concrete Block,Other,3754.0,215676.0,77.0,232.4094827586207,4.5905172413793105,3.0
2284 Nw 90th St,Miami,33147,25.856096,-80.235577,Single Family,2.0,1.0,932.0,8460.0,1952.0,True,117171.0,False,False,False,1,1.0,Concrete Block,Other,2019.0,117171.0,73.0,125.71995708154506,9.07725321888412,2.0
2311 Nw 79th Ter,Miami,33147,25.847042,-80.236209,Single Family,2.0,1.0,971.0,4980.0,1944.0,True,46891.0,False,False,False,1,1.0,Concrete Block,Other,1087.0,46891.0,81.0,48.29145211122554,5.128733264675592,2.0
2311 Nw 82nd St,Miami,33147,25.849704,-80.236027,Single Family,2.0,1.0,960.0,7000.0,1936.0,True,41097.0,False,False,False,1,1.0,Concrete Block,Other,985.0,41097.0,89.0,42.809375,7.291666666666667,2.0
2315 Nw 89th St,Miami,33147,25.855601,-80.236375,Single Family,2.0,1.0,960.0,7585.0,1953.0,True,262780.0,False,False,False,1,1.0,Concrete Block,Other,3887.0,262780.0,72.0,273.7291666666667,7.901041666666667,2.0
2325 Nw 90th St,Miami,33147,25.856795,-80.236687,Single Family,3.0,1.0,936.0,7497.0,1953.0,True,74295.0,False,False,True,1,1.0,Concrete Block,Other,724.0,74295.0,72.0,79.375,8.009615384615385,3.0
2328 Nw 105th Ter,Miami,33147,25.870801,-80.237132,Single Family,2.0,1.0,965.0,7275.0,1947.0,True,57291.0,False,False,False,1,1.0,Concrete Block,Other,952.0,57291.0,78.0,59.368911917098444,7.538860103626943,2.0
2355 Nw 90th St,Miami,33147,25.856759,-80.237492,Single Family,2.0,1.0,1278.0,7497.0,1956.0,True,282574.0,False,False,False,1,1.0,Concrete Block,Other,5514.0,282574.0,69.0,221.10641627543035,5.866197183098592,2.0
2360 Nw 89th Ter,Miami,33147,25.855795,-80.237752,Single Family,2.0,1.0,960.0,7612.0,1954.0,True,55380.0,False,False,False,1,1.0,Concrete Block,Other,1106.0,55380.0,71.0,57.6875,7.929166666666666,2.0
2360 Nw 90th St,Miami,33147,25.856405,-80.237781,Single Family,2.0,1.0,960.0,7603.0,1954.0,True,53335.0,False,False,False,1,1.0,Concrete Block,Other,1177.0,53335.0,71.0,55.557291666666664,7.919791666666667,2.0
2365 Nw 89th Ter,Miami,33147,25.856161,-80.237762,Single Family,2.0,1.0,960.0,7608.0,1954.0,True,58749.0,False,False,False,1,1.0,Concrete Block,Other,1213.0,58749.0,71.0,61.196875,7.925,2.0
2400 Nw 87th Ter,Miami,33147,25.85407,-80.238092,Single Family,2.0,1.0,1142.0,6975.0,1947.0,True,114155.0,False,False,False,1,1.0,Concrete Block,Other,1981.0,114155.0,78.0,99.96059544658493,6.107705779334501,2.0
2470 Nw 87th St,Miami,33147,25.853212,-80.239413,Single Family,2.0,1.0,916.0,7452.0,1946.0,False,294067.0,False,False,False,1,1.0,Concrete Block,Other,3524.0,294067.0,79.0,321.03384279475983,8.135371179039302,2.0
2470 Nw 94th St,Miami,33147,25.859833,-80.239715,Single Family,3.0,1.0,912.0,8480.0,1956.0,True,286921.0,False,False,False,1,1.0,Concrete Block,Other,5585.0,286921.0,69.0,314.6063596491228,9.298245614035087,3.0
2685 Nw 87th St,Miami,33147,25.85367,-80.241455,Single Family,2.0,1.0,918.0,4250.0,1962.0,True,57875.0,False,False,False,1,1.0,Concrete Block,Other,1188.0,57875.0,63.0,63.04466230936819,4.62962962962963,2.0
2920 Nw 68th St,Miami,33147,25.835268,-80.244127,Single Family,3.0,1.0,962.0,7569.0,1956.0,True,60298.0,False,False,False,1,1.0,Concrete Block,Other,950.0,60298.0,69.0,62.67983367983368,7.867983367983368,3.0
2945 Nw 95th Ter,Miami,33147,25.861338,-80.245131,Single Family,3.0,1.0,975.0,7000.0,1970.0,True,295673.0,False,True,False,1,1.0,Concrete Block,Other,5041.0,295673.0,55.0,303.254358974359,7.17948717948718,3.0
2947 Nw 69th Ter,Miami,33147,25.837291,-80.244549,Single Family,2.0,1.0,936.0,6420.0,1950.0,True,71872.0,False,False,False,1,1.0,Concrete Block,Other,1291.0,71872.0,75.0,76.78632478632478,6.858974358974359,2.0
2948 Nw 95th St,Miami,33147,25.859896,-80.245155,Single Family,2.0,1.0,966.0,10500.0,1952.0,True,304966.0,False,False,False,1,1.0,Concrete Block,Other,5410.0,304966.0,73.0,315.69979296066253,10.869565217391305,2.0
2961 Nw 69th Ter,Miami,33147,25.837286,-80.244728,Single Family,2.0,1.0,936.0,6420.0,1953.0,True,80824.0,False,True,False,1,1.0,Concrete Block,Other,1326.0,80824.0,72.0,86.35042735042735,6.858974358974359,2.0
2961 Nw 98th St,Miami,33147,25.864097,-80.245789,Single Family,2.0,1.0,940.0,8550.0,1955.0,False,299101.0,False,False,False,1,1.0,Concrete Block,Other,4319.0,299101.0,70.0,318.19255319148937,9.095744680851064,2.0
2990 Nw 100th St,Miami,33147,25.8654,-80.246283,Single Family,3.0,1.0,1225.0,7000.0,1948.0,True,89785.0,False,False,False,1,1.0,Concrete Block,Other,1552.0,89785.0,77.0,73.29387755102042,5.714285714285714,3.0
2995 Nw 98th St,Miami,33147,25.864062,-80.246383,Single Family,3.0,1.0,902.0,8550.0,1955.0,False,283755.0,False,False,False,1,1.0,Concrete Block,Other,4072.0,283755.0,70.0,314.5842572062084,9.478935698447893,3.0
3001 Nw 87th St,Miami,33147,25.853536,-80.246282,Single Family,2.0,1.0,1185.0,8843.0,1951.0,True,99066.0,False,False,False,1,1.0,Concrete Block,Other,1256.0,99066.0,74.0,83.6,7.462447257383967,2.0
3019 Nw 100th St,Miami,33147,25.8659,-80.247008,Single Family,2.0,1.0,908.0,7000.0,1950.0,True,60360.0,False,False,False,1,1.0,Concrete Block,Other,1205.0,60360.0,75.0,66.47577092511013,7.709251101321586,2.0
3020 Nw 98th St,Miami,33147,25.863488,-80.246907,Single Family,2.0,1.0,936.0,7000.0,1959.0,False,277895.0,False,False,False,1,1.0,Concrete Block,Other,4139.0,277895.0,66.0,296.8963675213675,7.478632478632479,2.0
3030 Nw 65th St,Miami,33147,25.8331,-80.246105,Single Family,3.0,1.0,918.0,5550.0,1965.0,False,292306.0,False,True,False,1,1.0,Concrete Block,Other,4308.0,292306.0,60.0,318.4161220043573,6.045751633986928,3.0
3041 Nw 91st St,Miami,33147,25.856726,-80.247074,Single Family,2.0,1.0,938.0,8400.0,1955.0,True,75439.0,False,False,False,1,1.0,Concrete Block,Other,1333.0,75439.0,70.0,80.42537313432835,8.955223880597014,2.0
3063 Nw 75th St,Miami,33147,25.842902,-80.247336,Multi-Family,2.0,1.0,952.0,13340.0,1947.0,False,465395.0,False,False,False,4,1.0,Concrete Block / Stucco,Other,8139.0,465395.0,78.0,488.8602941176471,14.012605042016807,2.0
2151 Nw 97th St,Miami,33147,25.863426,-80.233211,Single Family,3.0,1.0,1057.0,5250.0,1970.0,True,42016.0,False,False,False,1,1.0,Concrete Block,Other,838.0,42016.0,55.0,39.75023651844844,4.966887417218543,3.0
2160 Nw 105th St,Miami,33147,25.869934,-80.233405,Single Family,2.0,1.0,1290.0,10890.0,1939.0,True,105670.0,False,False,False,1,1.0,Concrete Block,Other,1829.0,105670.0,86.0,81.91472868217055,8.44186046511628,2.0
2179 Nw 72nd St,Miami,33147,25.840467,-80.233083,Single Family,3.0,1.0,1028.0,6200.0,1952.0,True,333412.0,False,False,False,1,1.0,Concrete Block,Other,5687.0,333412.0,73.0,324.3307392996109,6.031128404669261,3.0
2217 Nw 99th St,Miami,33147,25.864843,-80.234728,Single Family,3.0,1.0,1020.0,7210.0,1951.0,True,59906.0,False,False,False,1,1.0,Concrete Block,Other,1208.0,59906.0,74.0,58.73137254901961,7.068627450980392,3.0
2227 Nw 82nd St,Miami,33147,25.849713,-80.234627,Single Family,2.0,1.0,1034.0,10500.0,1935.0,True,396976.0,False,False,False,1,1.0,Concrete Block,Other,7448.0,396976.0,90.0,383.92263056092844,10.154738878143133,2.0
2227 Nw 97th St,Miami,33147,25.863388,-80.234627,Single Family,2.0,1.0,1057.0,7875.0,1948.0,True,57447.0,False,False,False,1,1.0,Concrete Block,Other,953.0,57447.0,77.0,54.34910122989593,7.450331125827814,2.0
2240 Nw 102nd St,Miami,33147,25.867307,-80.235232,Single Family,2.0,1.0,1285.0,8250.0,1946.0,False,281393.0,False,False,False,1,1.0,Concrete Block,Other,5432.0,281393.0,79.0,218.9828793774319,6.42023346303502,2.0
2241 Nw 90th St,Miami,33147,25.856646,-80.234841,Single Family,2.0,1.0,1050.0,8460.0,1951.0,True,62294.0,False,False,False,1,1.0,Concrete Block,Other,1220.0,62294.0,74.0,59.327619047619045,8.057142857142857,2.0
2246 Nw 100th St,Miami,33147,25.865834,-80.234963,Single Family,3.0,1.0,1053.0,7875.0,1946.0,True,316888.0,False,False,False,1,1.0,Concrete Block,Other,4630.0,316888.0,79.0,300.9382716049383,7.478632478632479,3.0
2259 Nw 86th St,Miami,33147,25.852591,-80.235157,Single Family,2.0,2.0,968.0,6090.0,1952.0,True,40683.0,False,False,False,1,1.0,Concrete Block,Other,984.0,40683.0,73.0,42.02789256198347,6.291322314049586,1.0
2260 Nw 81st St,Miami,33147,25.847898,-80.234947,Single Family,2.0,1.0,912.0,4250.0,1948.0,True,38645.0,False,False,False,1,1.0,Concrete Block,Other,944.0,38645.0,77.0,42.37390350877193,4.660087719298246,2.0
2274 Nw 81st St,Miami,33147,25.847891,-80.235113,Single Family,2.0,1.0,1145.0,4250.0,1958.0,True,274165.0,False,False,False,1,1.0,Concrete Block,Other,4046.0,274165.0,67.0,239.44541484716157,3.7117903930131004,2.0
2291 Nw 90th St,Miami,33147,25.856614,-80.235581,Single Family,2.0,1.0,1014.0,8460.0,1948.0,True,68589.0,False,True,False,1,1.0,Concrete Block,Other,1262.0,68589.0,77.0,67.64201183431953,8.34319526627219,2.0
2295 Nw 99th Ter,Miami,33147,25.86553,-80.236083,Single Family,2.0,1.0,1076.0,7875.0,1952.0,True,308954.0,False,False,False,1,1.0,Concrete Block,Other,4148.0,308954.0,73.0,287.13197026022306,7.318773234200743,2.0
2296 Nw 74th St,Miami,33147,25.84174,-80.235327,Single Family,3.0,1.0,977.0,5405.0,1950.0,True,216841.0,False,False,False,1,1.0,Concrete Block,Other,3735.0,216841.0,75.0,221.94575230296826,5.532241555783009,3.0
2301 Nw 89th Ter,Miami,33147,25.856209,-80.236144,Single Family,2.0,1.0,1030.0,7590.0,1954.0,True,285350.0,False,True,False,1,1.0,Concrete Block,Other,6181.0,285350.0,71.0,277.0388349514563,7.368932038834951,2.0
2310 Nw 80th St,Miami,33147,25.84726,-80.236028,Single Family,2.0,1.0,1026.0,4980.0,1959.0,False,297153.0,False,False,False,1,1.0,Concrete Block,Other,3622.0,297153.0,66.0,289.62280701754383,4.853801169590644,2.0
2314 Nw 88th St,Miami,33147,25.854664,-80.236385,Single Family,3.0,1.0,1000.0,6400.0,1966.0,False,255201.0,False,False,False,1,1.0,Concrete Block,Other,5047.0,255201.0,59.0,255.201,6.4,3.0
2325 Nw 89th St,Miami,33147,25.855604,-80.236654,Single Family,2.0,1.0,1000.0,7585.0,1954.0,False,267731.0,False,False,False,1,1.0,Concrete Block,Other,3955.0,267731.0,71.0,267.731,7.585,2.0
2328 Nw 80th St,Miami,33147,25.847254,-80.236212,Single Family,2.0,2.0,1034.0,4980.0,1947.0,False,291641.0,False,False,False,1,1.0,Concrete Block,Other,4553.0,291641.0,78.0,282.0512572533849,4.816247582205029,1.0
2330 Nw 93rd Ter,Miami,33147,25.859196,-80.236713,Single Family,4.0,1.0,944.0,8624.0,1948.0,True,46234.0,False,False,False,1,1.0,Concrete Block,Other,1081.0,46234.0,77.0,48.976694915254235,9.135593220338983,4.0
2338 Nw 94th St,Miami,33147,25.859914,-80.237206,Single Family,3.0,1.0,1020.0,8162.0,1954.0,True,181939.0,False,False,False,1,1.0,Concrete Block,Other,3122.0,181939.0,71.0,178.37156862745098,8.001960784313725,3.0
2365 Nw 63rd St,Miami,33147,25.83254,-80.236654,Single Family,3.0,2.0,1055.0,6864.0,1940.0,True,49445.0,False,False,False,1,1.0,Concrete Block,Other,1132.0,49445.0,85.0,46.867298578199055,6.506161137440758,1.5
2366 Nw 101st St,Miami,33147,25.866534,-80.237679,Multi-Family,3.0,3.0,1056.0,8250.0,1940.0,False,303519.0,False,False,False,3,1.0,Concrete Block / Stucco,Other,4746.0,303519.0,85.0,287.42329545454544,7.8125,1.0
2371 Nw 79th Ter,Miami,33147,25.846996,-80.237113,Single Family,3.0,1.0,1000.0,4980.0,1962.0,True,296265.0,False,False,False,1,1.0,Concrete Block,Other,5737.0,296265.0,63.0,296.265,4.98,3.0
2387 Nw 99th Ter,Miami,33147,25.865498,-80.23811,Single Family,3.0,2.0,1000.0,8531.0,1947.0,True,68167.0,False,False,False,1,1.0,Concrete Block,Other,1192.0,68167.0,78.0,68.167,8.531,1.5
2410 Nw 80th St,Miami,33147,25.847286,-80.238008,Single Family,2.0,1.0,1054.0,9615.0,1952.0,True,52367.0,False,True,False,1,1.0,Stucco,Other,855.0,52367.0,73.0,49.68406072106262,9.122390891840608,2.0
2411 Nw 93rd St,Miami,33147,25.858842,-80.238536,Single Family,2.0,1.0,1056.0,8960.0,1947.0,True,299061.0,False,False,False,1,1.0,Concrete Block,Other,4931.0,299061.0,78.0,283.20170454545456,8.484848484848484,2.0
2421 Nw 67th St,Miami,33147,25.835741,-80.237679,Single Family,2.0,1.0,989.0,7000.0,1949.0,True,99720.0,False,False,False,1,1.0,Concrete Block,Other,1726.0,99720.0,76.0,100.82912032355915,7.077856420626896,2.0
2431 Nw 100th St,Miami,33147,25.866204,-80.239032,Single Family,3.0,2.0,976.0,8250.0,1950.0,True,54265.0,False,True,False,1,1.0,Concrete Block,Other,1172.0,54265.0,75.0,55.59938524590164,8.452868852459016,1.5
2461 Nw 93rd St,Miami,33147,25.858807,-80.239454,Single Family,3.0,1.0,999.0,8400.0,1959.0,True,285540.0,False,False,False,1,1.0,Concrete Block,Other,4186.0,285540.0,66.0,285.8258258258258,8.408408408408409,3.0
2467 Nw 90th St,Miami,33147,25.856489,-80.239376,Single Family,3.0,1.0,990.0,10062.0,1933.0,False,304885.0,False,False,False,1,1.0,Concrete Block,Other,5168.0,304885.0,92.0,307.9646464646465,10.163636363636364,3.0
2470 Nw 87th Ter,Miami,33147,25.854034,-80.239381,Single Family,2.0,1.0,1041.0,6000.0,1949.0,True,49546.0,False,False,False,1,1.0,Stucco,Other,896.0,49546.0,76.0,47.59462055715658,5.763688760806916,2.0
2479 Nw 104th St,Miami,33147,25.869189,-80.240023,Condo,3.0,2.0,1014.0,7500.0,2009.0,False,172501.0,False,False,False,1,1.0,Concrete Block,Other,2930.0,172501.0,16.0,170.11932938856015,7.396449704142012,1.5
2480 Nw 81st Ter,Miami,33147,25.848161,-80.239329,Single Family,2.0,1.0,1463.0,7000.0,1946.0,True,390183.0,False,True,False,1,1.0,Concrete Block,Other,5934.0,390183.0,79.0,266.7006151742994,4.784688995215311,2.0
